Rating_Pelanggan,Status_Pengiriman_Num,Status_Pengiriman,Diskon,Frekuensi_Panggilan,Diskon_Kategori,Kategori_Diskon,Kategori_Panggilan,Segmentasi_Rating
1,1,Tidak Tepat Waktu,65,4,,Sangat Tinggi (>30%),Sedang (4-5),Tidak Puas (1-2)
1,1,Tidak Tepat Waktu,50,3,51-60%,Sangat Tinggi (>30%),Sedikit (≤3),Tidak Puas (1-2)
1,1,Tidak Tepat Waktu,21,4,21-30%,Tinggi (21-30%),Sedang (4-5),Tidak Puas (1-2)
2,1,Tidak Tepat Waktu,21,5,21-30%,Tinggi (21-30%),Sedang (4-5),Tidak Puas (1-2)
4,1,Tidak Tepat Waktu,35,3,31-40%,Sangat Tinggi (>30%),Sedikit (≤3),Puas (4-5)
3,1,Tidak Tepat Waktu,62,3,,Sangat Tinggi (>30%),Sedikit (≤3),Netral (3)
2,1,Tidak Tepat Waktu,52,3,51-60%,Sangat Tinggi (>30%),Sedikit (≤3),Tidak Puas (1-2)
5,1,Tidak Tepat Waktu,55,4,51-60%,Sangat Tinggi (>30%),Sedang (4-5),Puas (4-5)
1,1,Tidak Tepat Waktu,53,6,51-60%,Sangat Tinggi (>30%),Banyak (≥6),Tidak Puas (1-2)
2,1,Tidak Tepat Waktu,55,5,51-60%,Sangat Tinggi (>30%),Sedang (4-5),Tidak Puas (1-2)
5,1,Tidak Tepat Waktu,49,4,41-50%,Sangat Tinggi (>30%),Sedang (4-5),Puas (4-5)
3,1,Tidak Tepat Waktu,41,5,41-50%,Sangat Tinggi (>30%),Sedang (4-5),Netral (3)
5,1,Tidak Tepat Waktu,24,2,21-30%,Tinggi (21-30%),Sedikit (≤3),Puas (4-5)
1,1,Tidak Tepat Waktu,18,2,11-20%,Sedang (11-20%),Sedikit (≤3),Tidak Puas (1-2)
2,1,Tidak Tepat Waktu,40,6,41-50%,Sangat Tinggi (>30%),Banyak (≥6),Tidak Puas (1-2)
5,1,Tidak Tepat Waktu,14,3,11-20%,Sedang (11-20%),Sedikit (≤3),Puas (4-5)
5,1,Tidak Tepat Waktu,23,4,21-30%,Tinggi (21-30%),Sedang (4-5),Puas (4-5)
4,1,Tidak Tepat Waktu,29,5,21-30%,Tinggi (21-30%),Sedang (4-5),Puas (4-5)
3,1,Tidak Tepat Waktu,12,5,11-20%,Sedang (11-20%),Sedang (4-5),Netral (3)
5,1,Tidak Tepat Waktu,55,5,51-60%,Sangat Tinggi (>30%),Sedang (4-5),Puas (4-5)
2,1,Tidak Tepat Waktu,24,3,21-30%,Tinggi (21-30%),Sedikit (≤3),Tidak Puas (1-2)
5,1,Tidak Tepat Waktu,63,4,,Sangat Tinggi (>30%),Sedang (4-5),Puas (4-5)
3,1,Tidak Tepat Waktu,52,3,51-60%,Sangat Tinggi (>30%),Sedikit (≤3),Netral (3)
4,1,Tidak Tepat Waktu,47,4,41-50%,Sangat Tinggi (>30%),Sedang (4-5),Puas (4-5)
4,1,Tidak Tepat Waktu,44,4,41-50%,Sangat Tinggi (>30%),Sedang (4-5),Puas (4-5)
5,1,Tidak Tepat Waktu,4,3,0-10%,Rendah (≤10%),Sedikit (≤3),Puas (4-5)
2,1,Tidak Tepat Waktu,17,3,11-20%,Sedang (11-20%),Sedikit (≤3),Tidak Puas (1-2)
4,1,Tidak Tepat Waktu,9,5,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
3,1,Tidak Tepat Waktu,24,3,21-30%,Tinggi (21-30%),Sedikit (≤3),Netral (3)
1,1,Tidak Tepat Waktu,50,6,51-60%,Sangat Tinggi (>30%),Banyak (≥6),Tidak Puas (1-2)
4,1,Tidak Tepat Waktu,55,5,51-60%,Sangat Tinggi (>30%),Sedang (4-5),Puas (4-5)
3,1,Tidak Tepat Waktu,39,3,31-40%,Sangat Tinggi (>30%),Sedikit (≤3),Netral (3)
1,1,Tidak Tepat Waktu,31,3,31-40%,Sangat Tinggi (>30%),Sedikit (≤3),Tidak Puas (1-2)
2,1,Tidak Tepat Waktu,40,3,41-50%,Sangat Tinggi (>30%),Sedikit (≤3),Tidak Puas (1-2)
2,1,Tidak Tepat Waktu,33,3,31-40%,Sangat Tinggi (>30%),Sedikit (≤3),Tidak Puas (1-2)
5,1,Tidak Tepat Waktu,30,3,31-40%,Tinggi (21-30%),Sedikit (≤3),Puas (4-5)
3,1,Tidak Tepat Waktu,9,4,0-10%,Rendah (≤10%),Sedang (4-5),Netral (3)
3,1,Tidak Tepat Waktu,6,4,0-10%,Rendah (≤10%),Sedang (4-5),Netral (3)
1,1,Tidak Tepat Waktu,37,5,31-40%,Sangat Tinggi (>30%),Sedang (4-5),Tidak Puas (1-2)
2,1,Tidak Tepat Waktu,52,4,51-60%,Sangat Tinggi (>30%),Sedang (4-5),Tidak Puas (1-2)
3,1,Tidak Tepat Waktu,13,4,11-20%,Sedang (11-20%),Sedang (4-5),Netral (3)
5,1,Tidak Tepat Waktu,43,3,41-50%,Sangat Tinggi (>30%),Sedikit (≤3),Puas (4-5)
3,1,Tidak Tepat Waktu,48,3,41-50%,Sangat Tinggi (>30%),Sedikit (≤3),Netral (3)
3,1,Tidak Tepat Waktu,15,3,11-20%,Sedang (11-20%),Sedikit (≤3),Netral (3)
3,1,Tidak Tepat Waktu,15,4,11-20%,Sedang (11-20%),Sedang (4-5),Netral (3)
1,1,Tidak Tepat Waktu,22,3,21-30%,Tinggi (21-30%),Sedikit (≤3),Tidak Puas (1-2)
3,1,Tidak Tepat Waktu,8,3,0-10%,Rendah (≤10%),Sedikit (≤3),Netral (3)
3,1,Tidak Tepat Waktu,3,3,0-10%,Rendah (≤10%),Sedikit (≤3),Netral (3)
2,1,Tidak Tepat Waktu,62,3,,Sangat Tinggi (>30%),Sedikit (≤3),Tidak Puas (1-2)
1,1,Tidak Tepat Waktu,46,5,41-50%,Sangat Tinggi (>30%),Sedang (4-5),Tidak Puas (1-2)
1,1,Tidak Tepat Waktu,42,3,41-50%,Sangat Tinggi (>30%),Sedikit (≤3),Tidak Puas (1-2)
5,1,Tidak Tepat Waktu,9,4,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
1,1,Tidak Tepat Waktu,18,4,11-20%,Sedang (11-20%),Sedang (4-5),Tidak Puas (1-2)
4,1,Tidak Tepat Waktu,8,4,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
5,1,Tidak Tepat Waktu,49,2,41-50%,Sangat Tinggi (>30%),Sedikit (≤3),Puas (4-5)
5,1,Tidak Tepat Waktu,16,4,11-20%,Sedang (11-20%),Sedang (4-5),Puas (4-5)
3,1,Tidak Tepat Waktu,54,3,51-60%,Sangat Tinggi (>30%),Sedikit (≤3),Netral (3)
1,1,Tidak Tepat Waktu,39,4,31-40%,Sangat Tinggi (>30%),Sedang (4-5),Tidak Puas (1-2)
2,1,Tidak Tepat Waktu,46,2,41-50%,Sangat Tinggi (>30%),Sedikit (≤3),Tidak Puas (1-2)
4,1,Tidak Tepat Waktu,63,3,,Sangat Tinggi (>30%),Sedikit (≤3),Puas (4-5)
1,1,Tidak Tepat Waktu,22,4,21-30%,Tinggi (21-30%),Sedang (4-5),Tidak Puas (1-2)
3,1,Tidak Tepat Waktu,42,3,41-50%,Sangat Tinggi (>30%),Sedikit (≤3),Netral (3)
2,1,Tidak Tepat Waktu,2,3,0-10%,Rendah (≤10%),Sedikit (≤3),Tidak Puas (1-2)
2,1,Tidak Tepat Waktu,45,3,41-50%,Sangat Tinggi (>30%),Sedikit (≤3),Tidak Puas (1-2)
4,1,Tidak Tepat Waktu,43,3,41-50%,Sangat Tinggi (>30%),Sedikit (≤3),Puas (4-5)
1,1,Tidak Tepat Waktu,18,3,11-20%,Sedang (11-20%),Sedikit (≤3),Tidak Puas (1-2)
4,1,Tidak Tepat Waktu,21,3,21-30%,Tinggi (21-30%),Sedikit (≤3),Puas (4-5)
1,1,Tidak Tepat Waktu,44,5,41-50%,Sangat Tinggi (>30%),Sedang (4-5),Tidak Puas (1-2)
2,1,Tidak Tepat Waktu,21,3,21-30%,Tinggi (21-30%),Sedikit (≤3),Tidak Puas (1-2)
4,1,Tidak Tepat Waktu,63,5,,Sangat Tinggi (>30%),Sedang (4-5),Puas (4-5)
1,1,Tidak Tepat Waktu,8,3,0-10%,Rendah (≤10%),Sedikit (≤3),Tidak Puas (1-2)
1,1,Tidak Tepat Waktu,16,3,11-20%,Sedang (11-20%),Sedikit (≤3),Tidak Puas (1-2)
3,1,Tidak Tepat Waktu,11,3,11-20%,Sedang (11-20%),Sedikit (≤3),Netral (3)
1,1,Tidak Tepat Waktu,12,3,11-20%,Sedang (11-20%),Sedikit (≤3),Tidak Puas (1-2)
1,1,Tidak Tepat Waktu,16,4,11-20%,Sedang (11-20%),Sedang (4-5),Tidak Puas (1-2)
2,1,Tidak Tepat Waktu,37,6,31-40%,Sangat Tinggi (>30%),Banyak (≥6),Tidak Puas (1-2)
4,1,Tidak Tepat Waktu,36,5,31-40%,Sangat Tinggi (>30%),Sedang (4-5),Puas (4-5)
2,1,Tidak Tepat Waktu,11,2,11-20%,Sedang (11-20%),Sedikit (≤3),Tidak Puas (1-2)
3,1,Tidak Tepat Waktu,61,3,,Sangat Tinggi (>30%),Sedikit (≤3),Netral (3)
5,1,Tidak Tepat Waktu,17,3,11-20%,Sedang (11-20%),Sedikit (≤3),Puas (4-5)
3,1,Tidak Tepat Waktu,47,4,41-50%,Sangat Tinggi (>30%),Sedang (4-5),Netral (3)
1,1,Tidak Tepat Waktu,49,3,41-50%,Sangat Tinggi (>30%),Sedikit (≤3),Tidak Puas (1-2)
3,1,Tidak Tepat Waktu,26,4,21-30%,Tinggi (21-30%),Sedang (4-5),Netral (3)
5,1,Tidak Tepat Waktu,41,2,41-50%,Sangat Tinggi (>30%),Sedikit (≤3),Puas (4-5)
1,1,Tidak Tepat Waktu,48,2,41-50%,Sangat Tinggi (>30%),Sedikit (≤3),Tidak Puas (1-2)
1,1,Tidak Tepat Waktu,28,3,21-30%,Tinggi (21-30%),Sedikit (≤3),Tidak Puas (1-2)
1,1,Tidak Tepat Waktu,60,5,,Sangat Tinggi (>30%),Sedang (4-5),Tidak Puas (1-2)
2,1,Tidak Tepat Waktu,53,4,51-60%,Sangat Tinggi (>30%),Sedang (4-5),Tidak Puas (1-2)
3,1,Tidak Tepat Waktu,58,3,51-60%,Sangat Tinggi (>30%),Sedikit (≤3),Netral (3)
5,1,Tidak Tepat Waktu,53,4,51-60%,Sangat Tinggi (>30%),Sedang (4-5),Puas (4-5)
3,1,Tidak Tepat Waktu,24,3,21-30%,Tinggi (21-30%),Sedikit (≤3),Netral (3)
4,1,Tidak Tepat Waktu,56,3,51-60%,Sangat Tinggi (>30%),Sedikit (≤3),Puas (4-5)
2,1,Tidak Tepat Waktu,57,5,51-60%,Sangat Tinggi (>30%),Sedang (4-5),Tidak Puas (1-2)
5,1,Tidak Tepat Waktu,63,6,,Sangat Tinggi (>30%),Banyak (≥6),Puas (4-5)
4,1,Tidak Tepat Waktu,53,3,51-60%,Sangat Tinggi (>30%),Sedikit (≤3),Puas (4-5)
1,1,Tidak Tepat Waktu,24,2,21-30%,Tinggi (21-30%),Sedikit (≤3),Tidak Puas (1-2)
5,1,Tidak Tepat Waktu,27,5,21-30%,Tinggi (21-30%),Sedang (4-5),Puas (4-5)
2,1,Tidak Tepat Waktu,21,5,21-30%,Tinggi (21-30%),Sedang (4-5),Tidak Puas (1-2)
4,1,Tidak Tepat Waktu,58,2,51-60%,Sangat Tinggi (>30%),Sedikit (≤3),Puas (4-5)
3,1,Tidak Tepat Waktu,5,3,0-10%,Rendah (≤10%),Sedikit (≤3),Netral (3)
4,1,Tidak Tepat Waktu,23,3,21-30%,Tinggi (21-30%),Sedikit (≤3),Puas (4-5)
2,1,Tidak Tepat Waktu,60,4,,Sangat Tinggi (>30%),Sedang (4-5),Tidak Puas (1-2)
3,1,Tidak Tepat Waktu,40,4,41-50%,Sangat Tinggi (>30%),Sedang (4-5),Netral (3)
3,1,Tidak Tepat Waktu,43,4,41-50%,Sangat Tinggi (>30%),Sedang (4-5),Netral (3)
3,1,Tidak Tepat Waktu,63,5,,Sangat Tinggi (>30%),Sedang (4-5),Netral (3)
2,1,Tidak Tepat Waktu,64,4,,Sangat Tinggi (>30%),Sedang (4-5),Tidak Puas (1-2)
2,1,Tidak Tepat Waktu,62,4,,Sangat Tinggi (>30%),Sedang (4-5),Tidak Puas (1-2)
4,1,Tidak Tepat Waktu,37,3,31-40%,Sangat Tinggi (>30%),Sedikit (≤3),Puas (4-5)
2,1,Tidak Tepat Waktu,13,3,11-20%,Sedang (11-20%),Sedikit (≤3),Tidak Puas (1-2)
2,1,Tidak Tepat Waktu,63,4,,Sangat Tinggi (>30%),Sedang (4-5),Tidak Puas (1-2)
4,1,Tidak Tepat Waktu,48,3,41-50%,Sangat Tinggi (>30%),Sedikit (≤3),Puas (4-5)
5,1,Tidak Tepat Waktu,57,4,51-60%,Sangat Tinggi (>30%),Sedang (4-5),Puas (4-5)
3,1,Tidak Tepat Waktu,23,3,21-30%,Tinggi (21-30%),Sedikit (≤3),Netral (3)
5,1,Tidak Tepat Waktu,38,5,31-40%,Sangat Tinggi (>30%),Sedang (4-5),Puas (4-5)
4,1,Tidak Tepat Waktu,61,3,,Sangat Tinggi (>30%),Sedikit (≤3),Puas (4-5)
5,1,Tidak Tepat Waktu,28,3,21-30%,Tinggi (21-30%),Sedikit (≤3),Puas (4-5)
4,1,Tidak Tepat Waktu,5,4,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
1,1,Tidak Tepat Waktu,34,3,31-40%,Sangat Tinggi (>30%),Sedikit (≤3),Tidak Puas (1-2)
5,1,Tidak Tepat Waktu,3,4,0-10%,Rendah (≤10%),Sedang (4-5),Puas (4-5)
2,1,Tidak Tepat Waktu,47,5,41-50%,Sangat Tinggi (>30%),Sedang (4-5),Tidak Puas (1-2)
4,1,Tidak Tepat Waktu,10,3,11-20%,Rendah (≤10%),Sedikit (≤3),Puas (4-5)
3,1,Tidak Tepat Waktu,51,4,51-60%,Sangat Tinggi (>30%),Sedang (4-5),Netral (3)
5,1,Tidak Tepat Waktu,48,3,41-50%,Sangat Tinggi (>30%),Sedikit (≤3),Puas (4-5)
4,1,Tidak Tepat Waktu,27,2,21-30%,Tinggi (21-30%),Sedikit (≤3),Puas (4-5)
1,1,Tidak Tepat Waktu,45,3,41-50%,Sangat Tinggi (>30%),Sedikit (≤3),Tidak Puas (1-2)
3,1,Tidak Tepat Waktu,56,6,51-60%,Sangat Tinggi (>30%),Banyak (≥6),Netral (3)
3,1,Tidak Tepat Waktu,6,6,0-10%,Rendah (≤10%),Banyak (≥6),Netral (3)
1,1,Tidak Tepat Waktu,47,3,41-50%,Sangat Tinggi (>30%),Sedikit (≤3),Tidak Puas (1-2)
4,1,Tidak Tepat Waktu,7,3,0-10%,Rendah (≤10%),Sedikit (≤3),Puas (4-5)
1,1,Tidak Tepat Waktu,45,3,41-50%,Sangat Tinggi (>30%),Sedikit (≤3),Tidak Puas (1-2)
2,1,Tidak Tepat Waktu,23,4,21-30%,Tinggi (21-30%),Sedang (4-5),Tidak Puas (1-2)
2,1,Tidak Tepat Waktu,44,4,41-50%,Sangat Tinggi (>30%),Sedang (4-5),Tidak Puas (1-2)
2,1,Tidak Tepat Waktu,44,5,41-50%,Sangat Tinggi (>30%),Sedang (4-5),Tidak Puas (1-2)
1,1,Tidak Tepat Waktu,41,3,41-50%,Sangat Tinggi (>30%),Sedikit (≤3),Tidak Puas (1-2)
2,1,Tidak Tepat Waktu,54,4,51-60%,Sangat Tinggi (>30%),Sedang (4-5),Tidak Puas (1-2)
5,1,Tidak Tepat Waktu,46,3,41-50%,Sangat Tinggi (>30%),Sedikit (≤3),Puas (4-5)
4,1,Tidak Tepat Waktu,19,4,11-20%,Sedang (11-20%),Sedang (4-5),Puas (4-5)
5,1,Tidak Tepat Waktu,57,2,51-60%,Sangat Tinggi (>30%),Sedikit (≤3),Puas (4-5)
1,1,Tidak Tepat Waktu,3,3,0-10%,Rendah (≤10%),Sedikit (≤3),Tidak Puas (1-2)
2,1,Tidak Tepat Waktu,23,4,21-30%,Tinggi (21-30%),Sedang (4-5),Tidak Puas (1-2)
2,1,Tidak Tepat Waktu,12,5,11-20%,Sedang (11-20%),Sedang (4-5),Tidak Puas (1-2)
2,1,Tidak Tepat Waktu,57,3,51-60%,Sangat Tinggi (>30%),Sedikit (≤3),Tidak Puas (1-2)
2,1,Tidak Tepat Waktu,28,4,21-30%,Tinggi (21-30%),Sedang (4-5),Tidak Puas (1-2)
3,1,Tidak Tepat Waktu,12,4,11-20%,Sedang (11-20%),Sedang (4-5),Netral (3)
2,1,Tidak Tepat Waktu,23,5,21-30%,Tinggi (21-30%),Sedang (4-5),Tidak Puas (1-2)
2,1,Tidak Tepat Waktu,22,6,21-30%,Tinggi (21-30%),Banyak (≥6),Tidak Puas (1-2)
1,1,Tidak Tepat Waktu,54,4,51-60%,Sangat Tinggi (>30%),Sedang (4-5),Tidak Puas (1-2)
3,1,Tidak Tepat Waktu,41,3,41-50%,Sangat Tinggi (>30%),Sedikit (≤3),Netral (3)
4,1,Tidak Tepat Waktu,49,3,41-50%,Sangat Tinggi (>30%),Sedikit (≤3),Puas (4-5)
3,1,Tidak Tepat Waktu,41,5,41-50%,Sangat Tinggi (>30%),Sedang (4-5),Netral (3)
3,1,Tidak Tepat Waktu,17,3,11-20%,Sedang (11-20%),Sedikit (≤3),Netral (3)
1,1,Tidak Tepat Waktu,45,3,41-50%,Sangat Tinggi (>30%),Sedikit (≤3),Tidak Puas (1-2)
4,1,Tidak Tepat Waktu,61,4,,Sangat Tinggi (>30%),Sedang (4-5),Puas (4-5)
3,1,Tidak Tepat Waktu,39,4,31-40%,Sangat Tinggi (>30%),Sedang (4-5),Netral (3)
1,1,Tidak Tepat Waktu,24,5,21-30%,Tinggi (21-30%),Sedang (4-5),Tidak Puas (1-2)
1,1,Tidak Tepat Waktu,42,4,41-50%,Sangat Tinggi (>30%),Sedang (4-5),Tidak Puas (1-2)
1,1,Tidak Tepat Waktu,21,5,21-30%,Tinggi (21-30%),Sedang (4-5),Tidak Puas (1-2)
2,1,Tidak Tepat Waktu,3,3,0-10%,Rendah (≤10%),Sedikit (≤3),Tidak Puas (1-2)
2,1,Tidak Tepat Waktu,60,5,,Sangat Tinggi (>30%),Sedang (4-5),Tidak Puas (1-2)
2,1,Tidak Tepat Waktu,21,4,21-30%,Tinggi (21-30%),Sedang (4-5),Tidak Puas (1-2)
2,1,Tidak Tepat Waktu,58,4,51-60%,Sangat Tinggi (>30%),Sedang (4-5),Tidak Puas (1-2)
4,1,Tidak Tepat Waktu,11,4,11-20%,Sedang (11-20%),Sedang (4-5),Puas (4-5)
2,1,Tidak Tepat Waktu,11,3,11-20%,Sedang (11-20%),Sedikit (≤3),Tidak Puas (1-2)
1,1,Tidak Tepat Waktu,48,4,41-50%,Sangat Tinggi (>30%),Sedang (4-5),Tidak Puas (1-2)
2,1,Tidak Tepat Waktu,30,3,31-40%,Tinggi (21-30%),Sedikit (≤3),Tidak Puas (1-2)
1,1,Tidak Tepat Waktu,10,2,11-20%,Rendah (≤10%),Sedikit (≤3),Tidak Puas (1-2)
1,1,Tidak Tepat Waktu,46,4,41-50%,Sangat Tinggi (>30%),Sedang (4-5),Tidak Puas (1-2)
5,1,Tidak Tepat Waktu,54,3,51-60%,Sangat Tinggi (>30%),Sedikit (≤3),Puas (4-5)
4,1,Tidak Tepat Waktu,46,4,41-50%,Sangat Tinggi (>30%),Sedang (4-5),Puas (4-5)
4,1,Tidak Tepat Waktu,35,6,31-40%,Sangat Tinggi (>30%),Banyak (≥6),Puas (4-5)
3,1,Tidak Tepat Waktu,23,4,21-30%,Tinggi (21-30%),Sedang (4-5),Netral (3)
4,1,Tidak Tepat Waktu,35,4,31-40%,Sangat Tinggi (>30%),Sedang (4-5),Puas (4-5)
4,1,Tidak Tepat Waktu,35,4,31-40%,Sangat Tinggi (>30%),Sedang (4-5),Puas (4-5)
3,1,Tidak Tepat Waktu,42,3,41-50%,Sangat Tinggi (>30%),Sedikit (≤3),Netral (3)
1,1,Tidak Tepat Waktu,60,5,,Sangat Tinggi (>30%),Sedang (4-5),Tidak Puas (1-2)
3,1,Tidak Tepat Waktu,61,3,,Sangat Tinggi (>30%),Sedikit (≤3),Netral (3)
3,1,Tidak Tepat Waktu,45,3,41-50%,Sangat Tinggi (>30%),Sedikit (≤3),Netral (3)
2,1,Tidak Tepat Waktu,35,4,31-40%,Sangat Tinggi (>30%),Sedang (4-5),Tidak Puas (1-2)
1,1,Tidak Tepat Waktu,13,4,11-20%,Sedang (11-20%),Sedang (4-5),Tidak Puas (1-2)
1,1,Tidak Tepat Waktu,60,6,,Sangat Tinggi (>30%),Banyak (≥6),Tidak Puas (1-2)
5,1,Tidak Tepat Waktu,36,5,31-40%,Sangat Tinggi (>30%),Sedang (4-5),Puas (4-5)
5,1,Tidak Tepat Waktu,59,3,51-60%,Sangat Tinggi (>30%),Sedikit (≤3),Puas (4-5)
5,1,Tidak Tepat Waktu,47,5,41-50%,Sangat Tinggi (>30%),Sedang (4-5),Puas (4-5)
5,1,Tidak Tepat Waktu,27,4,21-30%,Tinggi (21-30%),Sedang (4-5),Puas (4-5)
1,1,Tidak Tepat Waktu,2,4,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
4,1,Tidak Tepat Waktu,42,3,41-50%,Sangat Tinggi (>30%),Sedikit (≤3),Puas (4-5)
3,1,Tidak Tepat Waktu,43,6,41-50%,Sangat Tinggi (>30%),Banyak (≥6),Netral (3)
3,1,Tidak Tepat Waktu,37,3,31-40%,Sangat Tinggi (>30%),Sedikit (≤3),Netral (3)
1,1,Tidak Tepat Waktu,50,4,51-60%,Sangat Tinggi (>30%),Sedang (4-5),Tidak Puas (1-2)
1,1,Tidak Tepat Waktu,64,5,,Sangat Tinggi (>30%),Sedang (4-5),Tidak Puas (1-2)
5,1,Tidak Tepat Waktu,34,5,31-40%,Sangat Tinggi (>30%),Sedang (4-5),Puas (4-5)
5,1,Tidak Tepat Waktu,26,5,21-30%,Tinggi (21-30%),Sedang (4-5),Puas (4-5)
1,1,Tidak Tepat Waktu,55,3,51-60%,Sangat Tinggi (>30%),Sedikit (≤3),Tidak Puas (1-2)
2,1,Tidak Tepat Waktu,48,4,41-50%,Sangat Tinggi (>30%),Sedang (4-5),Tidak Puas (1-2)
4,1,Tidak Tepat Waktu,12,3,11-20%,Sedang (11-20%),Sedikit (≤3),Puas (4-5)
2,1,Tidak Tepat Waktu,55,2,51-60%,Sangat Tinggi (>30%),Sedikit (≤3),Tidak Puas (1-2)
1,1,Tidak Tepat Waktu,35,4,31-40%,Sangat Tinggi (>30%),Sedang (4-5),Tidak Puas (1-2)
5,1,Tidak Tepat Waktu,48,6,41-50%,Sangat Tinggi (>30%),Banyak (≥6),Puas (4-5)
5,1,Tidak Tepat Waktu,44,4,41-50%,Sangat Tinggi (>30%),Sedang (4-5),Puas (4-5)
3,1,Tidak Tepat Waktu,10,4,11-20%,Rendah (≤10%),Sedang (4-5),Netral (3)
5,1,Tidak Tepat Waktu,38,4,31-40%,Sangat Tinggi (>30%),Sedang (4-5),Puas (4-5)
1,1,Tidak Tepat Waktu,58,4,51-60%,Sangat Tinggi (>30%),Sedang (4-5),Tidak Puas (1-2)
3,1,Tidak Tepat Waktu,55,4,51-60%,Sangat Tinggi (>30%),Sedang (4-5),Netral (3)
4,1,Tidak Tepat Waktu,55,3,51-60%,Sangat Tinggi (>30%),Sedikit (≤3),Puas (4-5)
5,1,Tidak Tepat Waktu,39,4,31-40%,Sangat Tinggi (>30%),Sedang (4-5),Puas (4-5)
2,1,Tidak Tepat Waktu,28,5,21-30%,Tinggi (21-30%),Sedang (4-5),Tidak Puas (1-2)
2,1,Tidak Tepat Waktu,37,4,31-40%,Sangat Tinggi (>30%),Sedang (4-5),Tidak Puas (1-2)
2,1,Tidak Tepat Waktu,54,3,51-60%,Sangat Tinggi (>30%),Sedikit (≤3),Tidak Puas (1-2)
2,1,Tidak Tepat Waktu,10,5,11-20%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
4,1,Tidak Tepat Waktu,50,3,51-60%,Sangat Tinggi (>30%),Sedikit (≤3),Puas (4-5)
3,1,Tidak Tepat Waktu,55,3,51-60%,Sangat Tinggi (>30%),Sedikit (≤3),Netral (3)
1,1,Tidak Tepat Waktu,60,4,,Sangat Tinggi (>30%),Sedang (4-5),Tidak Puas (1-2)
3,1,Tidak Tepat Waktu,38,4,31-40%,Sangat Tinggi (>30%),Sedang (4-5),Netral (3)
1,1,Tidak Tepat Waktu,37,6,31-40%,Sangat Tinggi (>30%),Banyak (≥6),Tidak Puas (1-2)
1,1,Tidak Tepat Waktu,49,5,41-50%,Sangat Tinggi (>30%),Sedang (4-5),Tidak Puas (1-2)
1,1,Tidak Tepat Waktu,18,3,11-20%,Sedang (11-20%),Sedikit (≤3),Tidak Puas (1-2)
2,1,Tidak Tepat Waktu,16,5,11-20%,Sedang (11-20%),Sedang (4-5),Tidak Puas (1-2)
3,1,Tidak Tepat Waktu,9,4,0-10%,Rendah (≤10%),Sedang (4-5),Netral (3)
3,1,Tidak Tepat Waktu,38,4,31-40%,Sangat Tinggi (>30%),Sedang (4-5),Netral (3)
1,1,Tidak Tepat Waktu,25,3,21-30%,Tinggi (21-30%),Sedikit (≤3),Tidak Puas (1-2)
4,1,Tidak Tepat Waktu,47,6,41-50%,Sangat Tinggi (>30%),Banyak (≥6),Puas (4-5)
2,1,Tidak Tepat Waktu,49,3,41-50%,Sangat Tinggi (>30%),Sedikit (≤3),Tidak Puas (1-2)
3,1,Tidak Tepat Waktu,15,4,11-20%,Sedang (11-20%),Sedang (4-5),Netral (3)
4,1,Tidak Tepat Waktu,24,5,21-30%,Tinggi (21-30%),Sedang (4-5),Puas (4-5)
2,1,Tidak Tepat Waktu,6,5,0-10%,Rendah (≤10%),Sedang (4-5),Tidak Puas (1-2)
1,1,Tidak Tepat Waktu,44,5,41-50%,Sangat Tinggi (>30%),Sedang (4-5),Tidak Puas (1-2)
3,1,Tidak Tepat Waktu,55,3,51-60%,Sangat Tinggi (>30%),Sedikit (≤3),Netral (3)
1,1,Tidak Tepat Waktu,37,4,31-40%,Sangat Tinggi (>30%),Sedang (4-5),Tidak Puas (1-2)
5,1,Tidak Tepat Waktu,35,3,31-40%,Sangat Tinggi (>30%),Sedikit (≤3),Puas (4-5)
3,1,Tidak Tepat Waktu,29,2,21-30%,Tinggi (21-30%),Sedikit (≤3),Netral (3)
4,1,Tidak Tepat Waktu,57,4,51-60%,Sangat Tinggi (>30%),Sedang (4-5),Puas (4-5)
5,1,Tidak Tepat Waktu,14,6,11-20%,Sedang (11-20%),Banyak (≥6),Puas (4-5)
5,1,Tidak Tepat Waktu,38,4,31-40%,Sangat Tinggi (>30%),Sedang (4-5),Puas (4-5)
2,1,Tidak Tepat Waktu,30,4,31-40%,Tinggi (21-30%),Sedang (4-5),Tidak Puas (1-2)
3,1,Tidak Tepat Waktu,46,4,41-50%,Sangat Tinggi (>30%),Sedang (4-5),Netral (3)
5,1,Tidak Tepat Waktu,21,4,21-30%,Tinggi (21-30%),Sedang (4-5),Puas (4-5)
4,1,Tidak Tepat Waktu,11,4,11-20%,Sedang (11-20%),Sedang (4-5),Puas (4-5)
4,1,Tidak Tepat Waktu,49,3,41-50%,Sangat Tinggi (>30%),Sedikit (≤3),Puas (4-5)
1,1,Tidak Tepat Waktu,12,4,11-20%,Sedang (11-20%),Sedang (4-5),Tidak Puas (1-2)
